   3.0000,  13.0000,   0.7210,   0.0695,   0.9321,   0.0983,   0.0010,   0.0990, 402.2226
   3.0000,  14.0000,   0.7088,   0.0743,   0.9207,   0.1051,   0.0010,   0.0998, 402.7814
   3.0000,  15.0000,   0.6960,   0.0795,   0.9086,   0.1124,   0.0011,   0.1006, 403.3930
   3.0000,  16.0000,   0.6825,   0.0849,   0.8959,   0.1201,   0.0011,   0.1016, 404.0602
   3.0000,  17.0000,   0.6684,   0.0906,   0.8826,   0.1281,   0.0011,   0.1026, 404.7858
   3.0000,  18.0000,   0.6537,   0.0965,   0.8689,   0.1365,   0.0011,   0.1037, 405.5731
   3.0000,  19.0000,   0.6385,   0.1027,   0.8546,   0.1452,   0.0011,   0.1048, 406.4255
   3.0000,  20.0000,   0.6229,   0.1091,   0.8400,   0.1542,   0.0011,   0.1061, 407.3469
   3.0000,  21.0000,   0.6068,   0.1156,   0.8249,   0.1635,   0.0011,   0.1046, 406.2391
   3.0000,  22.0000,   0.5903,   0.1224,   0.8095,   0.1731,   0.0010,   0.1001, 402.9932
   3.0000,  23.0000,   0.5735,   0.1293,   0.7938,   0.1829,   0.0010,   0.0960, 399.9848
   3.0000,  24.0000,   0.5563,   0.1364,   0.7779,   0.1930,   0.0010,   0.0923, 397.1946
   3.0000,  25.0000,   0.5389,   0.1437,   0.7617,   0.2032,   0.0009,   0.0890, 394.6058
   3.0000,  26.0000,   0.5213,   0.1511,   0.7453,   0.2137,   0.0009,   0.0860, 392.2039
   3.0000,  27.0000,   0.5035,   0.1587,   0.7289,   0.2244,   0.0009,   0.0832, 389.9765
   3.0000,  28.0000,   0.4856,   0.1663,   0.7123,   0.2352,   0.0008,   0.0807, 387.9126
   3.0000,  29.0000,   0.4675,   0.1741,   0.6957,   0.2462,   0.0008,   0.0785, 386.0026
   3.0000,  30.0000,   0.4493,   0.1820,   0.6790,   0.2574,   0.0008,   0.0764, 384.2382
   3.0000,  31.0000,   0.4311,   0.1900,   0.6623,   0.2687,   0.0008,   0.0745, 382.6120
   3.0000,  32.0000,   0.4128,   0.1981,   0.6457,   0.2802,   0.0008,   0.0728, 381.1178
   3.0000,  33.0000,   0.3945,   0.2064,   0.6291,   0.2918,   0.0007,   0.0713, 379.7495
   3.0000,  34.0000,   0.3762,   0.2147,   0.6126,   0.3036,   0.0007,   0.0699, 378.5023
   3.0000,  35.0000,   0.3580,   0.2230,   0.5962,   0.3154,   0.0007,   0.0687, 377.3715
   3.0000,  36.0000,   0.3398,   0.2315,   0.5799,   0.3274,   0.0007,   0.0675, 376.3534
   3.0000,  37.0000,   0.3217,   0.2401,   0.5637,   0.3395,   0.0007,   0.0666, 375.4445
   3.0000,  38.0000,   0.3036,   0.2487,   0.5477,   0.3518,   0.0007,   0.0657, 374.6417
   3.0000,  39.0000,   0.2856,   0.2575,   0.5318,   0.3641,   0.0007,   0.0650, 373.9426
   3.0000,  40.0000,   0.2677,   0.2663,   0.5161,   0.3766,   0.0007,   0.0643, 373.3448
   3.0000,  41.0000,   0.2499,   0.2752,   0.5006,   0.3891,   0.0007,   0.0638, 372.8465
   3.0000,  42.0000,   0.2322,   0.2841,   0.4853,   0.4018,   0.0007,   0.0634, 372.4463
   3.0000,  43.0000,   0.2146,   0.2931,   0.4701,   0.4146,   0.0007,   0.0631, 372.1427
   3.0000,  44.0000,   0.1972,   0.3023,   0.4552,   0.4275,   0.0007,   0.0629, 371.9350
   3.0000,  45.0000,   0.1798,   0.3114,   0.4404,   0.4404,   0.0007,   0.0627, 371.8224
   4.0000,   0.0000,   0.7964,   0.0500,   1.0107,   0.0707,   0.0010,   0.0945, 398.8509
   4.0000,   1.0000,   0.7959,   0.0502,   1.0103,   0.0710,   0.0010,   0.0945, 398.8691
   4.0000,   2.0000,   0.7944,   0.0508,   1.0089,   0.0718,   0.0010,   0.0946, 398.9238
   4.0000,   3.0000,   0.7920,   0.0517,   1.0066,   0.0731,   0.0010,   0.0947, 399.0152
   4.0000,   4.0000,   0.7886,   0.0531,   1.0033,   0.0750,   0.0010,   0.0949, 399.1437
   4.0000,   5.0000,   0.7842,   0.0548,   0.9992,   0.0775,   0.0010,   0.0951, 399.3099
   4.0000,   6.0000,   0.7789,   0.0569,   0.9942,   0.0804,   0.0010,   0.0954, 399.5144
   4.0000,   7.0000,   0.7727,   0.0593,   0.9884,   0.0839,   0.0010,   0.0957, 399.7580
   4.0000,   8.0000,   0.7656,   0.0622,   0.9816,   0.0879,   0.0010,   0.0961, 400.0418
   4.0000,   9.0000,   0.7576,   0.0653,   0.9741,   0.0924,   0.0010,   0.0965, 400.3670
   4.0000,  10.0000,   0.7488,   0.0688,   0.9658,   0.0974,   0.0010,   0.0970, 400.7349
   4.0000,  11.0000,   0.7392,   0.0727,   0.9567,   0.1028,   0.0010,   0.0976, 401.1470
   4.0000,  12.0000,   0.7288,   0.0768,   0.9469,   0.1087,   0.0010,   0.0982, 401.6051
   4.0000,  13.0000,   0.7176,   0.0813,   0.9364,   0.1150,   0.0010,   0.0989, 402.1112
   4.0000,  14.0000,   0.7057,   0.0860,   0.9252,   0.1217,   0.0010,   0.0996, 402.6674
   4.0000,  15.0000,   0.6932,   0.0911,   0.9134,   0.1288,   0.0011,   0.1005, 403.2760
   4.0000,  16.0000,   0.6800,   0.0964,   0.9010,   0.1363,   0.0011,   0.1014, 403.9396
   4.0000,  17.0000,   0.6662,   0.1019,   0.8881,   0.1442,   0.0011,   0.1024, 404.6612
   4.0000,  18.0000,   0.6519,   0.1077,   0.8746,   0.1524,   0.0011,   0.1035, 405.4439
   4.0000,  19.0000,   0.6371,   0.1138,   0.8607,   0.1609,   0.0011,   0.1047, 406.2910
   4.0000,  20.0000,   0.6217,   0.1200,   0.8463,   0.1697,   0.0011,   0.1059, 407.2062
   4.0000,  21.0000,   0.6060,   0.1265,   0.8316,   0.1788,   0.0011,   0.1061, 407.2781
   4.0000,  22.0000,   0.5898,   0.1331,   0.8165,   0.1882,   0.0011,   0.1015, 404.0308
   4.0000,  23.0000,   0.5733,   0.1399,   0.8011,   0.1979,   0.0010,   0.0974, 401.0221
   4.0000,  24.0000,   0.5565,   0.1469,   0.7855,   0.2077,   0.0010,   0.0937, 398.2325
   4.0000,  25.0000,   0.5394,   0.1540,   0.7696,   0.2178,   0.0009,   0.0903, 395.6451
   4.0000,  26.0000,   0.5221,   0.1613,   0.7535,   0.2282,   0.0009,   0.0873, 393.2455
   4.0000,  27.0000,   0.5046,   0.1688,   0.7373,   0.2387,   0.0009,   0.0845, 391.0210
   4.0000,  28.0000,   0.4869,   0.1763,   0.7210,   0.2493,   0.0009,   0.0820, 388.9607
   4.0000,  29.0000,   0.4691,   0.1840,   0.7047,   0.2602,   0.0008,   0.0797, 387.0549
   4.0000,  30.0000,   0.4512,   0.1918,   0.6882,   0.2712,   0.0008,   0.0776, 385.2952
   4.0000,  31.0000,   0.4332,   0.1997,   0.6718,   0.2824,   0.0008,   0.0757, 383.6742
   4.0000,  32.0000,   0.4152,   0.2077,   0.6554,   0.2937,   0.0008,   0.0740, 382.1853
   4.0000,  33.0000,   0.3972,   0.2158,   0.6390,   0.3052,   0.0008,   0.0725, 380.8230
   4.0000,  34.0000,   0.3791,   0.2240,   0.6227,   0.3168,   0.0007,   0.0711, 379.5820
   4.0000,  35.0000,   0.3611,   0.2323,   0.6065,   0.3285,   0.0007,   0.0698, 378.4578
   4.0000,  36.0000,   0.3431,   0.2407,   0.5904,   0.3404,   0.0007,   0.0687, 377.4464
   4.0000,  37.0000,   0.3251,   0.2491,   0.5744,   0.3523,   0.0007,   0.0678, 376.5444
   4.0000,  38.0000,   0.3073,   0.2577,   0.5585,   0.3644,   0.0007,   0.0669, 375.7486
   4.0000,  39.0000,   0.2894,   0.2663,   0.5428,   0.3766,   0.0007,   0.0661, 375.0566
   4.0000,  40.0000,   0.2717,   0.2750,   0.5273,   0.3890,   0.0007,   0.0655, 374.4661
   4.0000,  41.0000,   0.2541,   0.2838,   0.5119,   0.4014,   0.0007,   0.0650, 373.9750
   4.0000,  42.0000,   0.2366,   0.2927,   0.4967,   0.4140,   0.0007,   0.0646, 373.5820
   4.0000,  43.0000,   0.2191,   0.3017,   0.4817,   0.4266,   0.0007,   0.0643, 373.2857
   4.0000,  44.0000,   0.2018,   0.3107,   0.4669,   0.4394,   0.0007,   0.0641, 373.0853
   4.0000,  45.0000,   0.1846,   0.3198,   0.4522,   0.4522,   0.0007,   0.0639, 372.9800
   5.0000,   0.0000,   0.7909,   0.0627,   1.0130,   0.0886,   0.0010,   0.0944, 398.7674
   5.0000,   1.0000,   0.7905,   0.0629,   1.0126,   0.0889,   0.0010,   0.0944, 398.7855
